Ejercicio,Mes,Titulo_Codigo,Titulo_Descripcion,CI_Clase_Codigo,CI_Clase_Descripcion,CI_Subclase_Codigo,CI_Subclase_Descripcion,CI_Grupo_Codigo,CI_Grupo_Descripcion,CI_Subgrupo_Codigo,CI_Subgrupo_Descripcion,CI_Partida_Codigo,CI_Partida_Descripcion,CI_Subpartida_Codigo,CI_Subpartida_Descripcion,CI_Renglon_Codigo,CI_Renglon_Descripcion,CI_Subrenglon_Codigo,CI_Subrenglon_Descripcion,CI_Fuente_Codigo,CI_Fuente_Descripcion,FF_Codigo,FF_Descripcion,FF_Clase2,PI_Monto,PP_Monto,DE_Monto,PA_Monto
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150104,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,141501040,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400001,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,001,Ingresos Corrientes,INTERNO,             18300000.00,             18300000.00,              4575000.00,              4575000.00
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150104,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,141501040,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400001,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,001,Ingresos Corrientes,INTERNO,             18300000.00,             18300000.00,              9150000.00,              9150000.00
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150104,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,141501040,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400001,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,001,Ingresos Corrientes,INTERNO,             18300000.00,             18300000.00,              9150000.00,              9150000.00
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150104,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,141501040,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400001,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,001,Ingresos Corrientes,INTERNO,             18300000.00,             18300000.00,             13725000.00,             13725000.00
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150104,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,141501040,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400001,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,001,Ingresos Corrientes,INTERNO,             18300000.00,             18300000.00,             13725000.00,             13725000.00
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150104,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,141501040,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,1415010400001,Junta de Administración Portuaria y Desarrollo Eco nómico de la Vertiente Atlánt,001,Ingresos Corrientes,INTERNO,             18300000.00,             18300000.00,             13725000.00,             13725000.00
2024,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,10,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,11,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,                    0.00,                    0.00
2024,12,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150105,Consejo Nacional de Producción,141501050,Consejo Nacional de Producción,1415010500,Consejo Nacional de Producción,1415010500001,Consejo Nacional de Producción,001,Ingresos Corrientes,INTERNO,             47100000.00,             47100000.00,             47100000.00,             47100000.00
2024,01,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
2024,02,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
2024,03,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
2024,04,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
2024,05,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
2024,06,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
2024,07,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
2024,08,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
2024,09,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,14,TRANSFERENCIAS CORRIENTES,141,TRANSFERENCIAS CORRIENTES DEL SECTOR PÚBLICO,1415,Transferencias corrientes de Empresas Públicas no Financieras,141501,Cuotas Organismos Internacionales.Ley Nº 3418 / 3- 10-64,14150106,Instituto Costarricense de Ferrocarriles,141501060,Instituto Costarricense de Ferrocarriles,1415010600,Instituto Costarricense de Ferrocarriles,1415010600001,Instituto Costarricense de Ferrocarriles,001,Ingresos Corrientes,INTERNO,             15700000.00,             15700000.00,                    0.00,                    0.00
